Alt: 149274.52 m | T: 704.68 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 529.25 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149272.02 m | T: 704.67 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 529.25 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149268.20 m | T: 704.65 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 529.25 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149263.09 m | T: 704.63 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 529.24 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149256.73 m | T: 704.61 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 529.23 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149249.15 m | T: 704.58 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 529.22 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149240.38 m | T: 704.55 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 529.21 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149230.47 m | T: 704.51 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 529.19 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149219.43 m | T: 704.47 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 529.18 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149207.32 m | T: 704.42 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 529.16 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149194.16 m | T: 704.37 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 529.14 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149179.99 m | T: 704.32 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 529.12 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149164.84 m | T: 704.26 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 529.10 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149148.76 m | T: 704.20 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 529.08 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149131.77 m | T: 704.13 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 529.05 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149113.92 m | T: 704.07 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 529.03 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149095.24 m | T: 703.99 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 529.00 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149075.77 m | T: 703.92 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.98 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149055.54 m | T: 703.84 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.95 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149034.61 m | T: 703.76 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.92 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 149012.99 m | T: 703.68 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.89 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148990.73 m | T: 703.59 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.86 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148967.88 m | T: 703.51 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.82 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148944.47 m | T: 703.42 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.79 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148920.53 m | T: 703.32 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.76 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148896.12 m | T: 703.23 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.72 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148871.26 m | T: 703.14 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.69 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148846.01 m | T: 703.04 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.65 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148820.40 m | T: 702.94 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.61 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148794.47 m | T: 702.84 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.58 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148768.26 m | T: 702.74 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.54 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148741.83 m | T: 702.64 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.50 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148715.20 m | T: 702.53 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.46 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148688.42 m | T: 702.43 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.43 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148661.54 m | T: 702.33 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.39 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148634.60 m | T: 702.22 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.35 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148607.64 m | T: 702.12 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.31 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148580.72 m | T: 702.02 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.27 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148553.86 m | T: 701.91 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.23 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148527.12 m | T: 701.81 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.20 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148500.55 m | T: 701.71 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.16 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148474.18 m | T: 701.60 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.12 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148448.07 m | T: 701.50 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.08 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148422.27 m | T: 701.40 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.05 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148396.81 m | T: 701.30 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 528.01 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148371.76 m | T: 701.21 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.97 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148347.15 m | T: 701.11 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.94 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148323.04 m | T: 701.02 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.90 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148299.47 m | T: 700.92 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.87 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148276.50 m | T: 700.84 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.84 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148254.18 m | T: 700.75 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.80 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148232.55 m | T: 700.66 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.77 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148211.66 m | T: 700.58 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.74 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148191.58 m | T: 700.50 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.71 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148172.35 m | T: 700.43 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.69 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148154.02 m | T: 700.36 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.66 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148136.65 m | T: 700.29 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.64 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148120.30 m | T: 700.23 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.61 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148105.01 m | T: 700.17 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.59 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148090.83 m | T: 700.11 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.57 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148077.21 m | T: 700.06 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.55 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148064.19 m | T: 700.01 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.53 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148051.18 m | T: 699.96 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.51 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148038.24 m | T: 699.91 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.49 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148024.74 m | T: 699.85 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.47 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 148010.73 m | T: 699.80 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.45 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 147995.59 m | T: 699.74 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.43 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 147979.37 m | T: 699.68 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.41 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 147961.39 m | T: 699.60 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.38 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 147941.72 m | T: 699.53 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.35 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 147919.68 m | T: 699.44 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.32 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 147895.31 m | T: 699.35 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.29 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 147867.91 m | T: 699.24 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.25 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 147837.52 m | T: 699.12 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.20 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 147803.44 m | T: 698.98 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.15 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 147765.70 m | T: 698.84 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.10 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 147723.57 m | T: 698.67 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 527.04 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 147677.07 m | T: 698.49 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 526.97 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 147626.24 m | T: 698.29 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 526.89 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 147571.11 m | T: 698.07 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 526.81 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 147511.71 m | T: 697.83 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 526.73 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 147448.06 m | T: 697.58 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 526.63 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 147380.21 m | T: 697.31 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 526.53 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 147308.18 m | T: 697.03 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 526.43 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 147232.00 m | T: 696.72 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 526.32 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 147151.70 m | T: 696.40 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 526.20 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 147067.32 m | T: 696.07 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 526.07 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 146978.90 m | T: 695.71 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 525.94 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 146886.45 m | T: 695.34 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 525.80 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 146790.02 m | T: 694.96 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 525.66 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 146689.64 m | T: 694.55 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 525.51 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 146585.35 m | T: 694.13 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 525.35 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 146477.18 m | T: 693.69 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 525.19 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 146365.16 m | T: 693.24 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 525.02 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 146249.33 m | T: 692.77 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 524.85 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 146129.72 m | T: 692.28 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 524.67 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 146006.38 m | T: 691.78 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 524.48 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 145879.34 m | T: 691.26 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 524.29 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 145748.63 m | T: 690.72 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 524.09 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 145614.30 m | T: 690.17 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 523.88 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 145476.38 m | T: 689.60 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 523.67 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 145334.91 m | T: 689.01 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 523.45 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 145189.92 m | T: 688.41 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 523.22 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 145041.47 m | T: 687.79 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 522.99 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 144889.59 m | T: 687.16 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 522.76 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 144734.32 m | T: 686.50 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 522.51 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 144575.70 m | T: 685.84 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 522.26 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 144413.77 m | T: 685.15 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 522.01 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 144248.58 m | T: 684.45 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 521.74 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 144080.16 m | T: 683.73 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 521.48 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 143908.57 m | T: 683.00 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 521.20 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 143733.84 m | T: 682.25 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 520.92 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 143556.02 m | T: 681.49 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 520.63 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 143375.15 m | T: 680.71 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 520.34 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 143191.29 m | T: 679.91 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 520.04 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 143004.47 m | T: 679.09 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 519.74 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 142814.74 m | T: 678.26 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 519.42 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 142622.16 m | T: 677.42 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 519.11 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 142426.77 m | T: 676.56 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 518.78 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 142228.61 m | T: 675.68 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 518.45 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 142027.75 m | T: 674.79 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 518.11 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 141824.22 m | T: 673.88 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 517.77 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 141618.08 m | T: 672.95 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 517.42 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 141409.39 m | T: 672.01 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 517.07 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 141198.18 m | T: 671.05 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 516.71 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 140984.53 m | T: 670.08 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 516.34 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 140768.48 m | T: 669.09 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 515.96 m/s | V_w: [0.00, 0.00, 0.00] m/s
Alt: 140550.09 m | T: 668.09 K | P: 0.02 Pa | D: 0.00 kg/m³ | M: 0.03 kg/mol | Visc: 0.00 Pa s | V_a: 515.58 m/s | 
